id,nome,partido,uf,turno1,turno2,votou_sim,url_perfil,url_foto
204566,Marreca Filho,PRD,MA,Sim,Sim,true,https://www.camara.leg.br/deputados/204566,https://www.camara.leg.br/internet/deputado/bandep/204566.jpg
220630,Pedro Aihara,PRD,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/220630,https://www.camara.leg.br/internet/deputado/bandep/220630.jpg
220605,Bandeira de Mello,PSB,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/220605,https://www.camara.leg.br/internet/deputado/bandep/220605.jpg
220686,Duarte Jr.,PSB,MA,Nao,Nao,false,https://www.camara.leg.br/deputados/220686,https://www.camara.leg.br/internet/deputado/bandep/220686.jpg
220663,Eriberto Medeiros,PSB,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/220663,https://www.camara.leg.br/internet/deputado/bandep/220663.jpg
72442,Felipe Carreras,PSB,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/72442,https://www.camara.leg.br/internet/deputado/bandep/72442.jpg
204394,Gervásio Maia,PSB,PB,Sim,Sim,true,https://www.camara.leg.br/deputados/204394,https://www.camara.leg.br/internet/deputado/bandep/204394.jpg
220664,Guilherme Uchoa,PSB,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/220664,https://www.camara.leg.br/internet/deputado/bandep/220664.jpg
160548,Jonas Donizette,PSB,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/160548,https://www.camara.leg.br/internet/deputado/bandep/160548.jpg
204550,Júnior Mano,PSB,CE,Sim,Sim,true,https://www.camara.leg.br/deputados/204550,https://www.camara.leg.br/internet/deputado/bandep/204550.jpg
139285,Lídice da Mata,PSB,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/139285,https://www.camara.leg.br/internet/deputado/bandep/139285.jpg
220662,Lucas Ramos,PSB,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/220662,https://www.camara.leg.br/internet/deputado/bandep/220662.jpg
178931,Luciano Ducci,PSB,PR,Nao,Nao,false,https://www.camara.leg.br/deputados/178931,https://www.camara.leg.br/internet/deputado/bandep/178931.jpg
160517,Paulo Folletto,PSB,ES,Sim,Sim,true,https://www.camara.leg.br/deputados/160517,https://www.camara.leg.br/internet/deputado/bandep/160517.jpg
220667,Pedro Campos,PSB,PE,Sim,Sim,true,https://www.camara.leg.br/deputados/220667,https://www.camara.leg.br/internet/deputado/bandep/220667.jpg
141533,Rodrigo Rollemberg,PSB,DF,Nao,Nao,false,https://www.camara.leg.br/deputados/141533,https://www.camara.leg.br/internet/deputado/bandep/141533.jpg
204534,Tabata Amaral,PSB,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/204534,https://www.camara.leg.br/internet/deputado/bandep/204534.jpg
160553,Antonio Brito,PSD,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/160553,https://www.camara.leg.br/internet/deputado/bandep/160553.jpg
74090,Átila Lins,PSD,AM,Nao,Nao,false,https://www.camara.leg.br/deputados/74090,https://www.camara.leg.br/internet/deputado/bandep/74090.jpg
143942,Caio Vianna,PSD,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/143942,https://www.camara.leg.br/internet/deputado/bandep/143942.jpg
74262,Carlos Sampaio,PSD,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/74262,https://www.camara.leg.br/internet/deputado/bandep/74262.jpg
220699,Castro Neto,PSD,PI,Sim,Sim,true,https://www.camara.leg.br/deputados/220699,https://www.camara.leg.br/internet/deputado/bandep/220699.jpg
204488,Célio Studart,PSD,CE,Nao,Nao,false,https://www.camara.leg.br/deputados/204488,https://www.camara.leg.br/internet/deputado/bandep/204488.jpg
204504,Cezinha de Madureira,PSD,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/204504,https://www.camara.leg.br/internet/deputado/bandep/204504.jpg
205476,Charles Fernandes,PSD,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/205476,https://www.camara.leg.br/internet/deputado/bandep/205476.jpg
160552,Danrlei de Deus Hinterholz,PSD,RS,Sim,Sim,true,https://www.camara.leg.br/deputados/160552,https://www.camara.leg.br/internet/deputado/bandep/160552.jpg
220561,Delegada Katarina,PSD,SE,Nao,Nao,false,https://www.camara.leg.br/deputados/220561,https://www.camara.leg.br/internet/deputado/bandep/220561.jpg
160588,Diego Andrade,PSD,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/160588,https://www.camara.leg.br/internet/deputado/bandep/160588.jpg
220691,Diego Coronel,PSD,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/220691,https://www.camara.leg.br/internet/deputado/bandep/220691.jpg
220570,Dr. Ismael Alexandrino,PSD,GO,Sim,Sim,true,https://www.camara.leg.br/deputados/220570,https://www.camara.leg.br/internet/deputado/bandep/220570.jpg
171623,Fabio Reis,PSD,SE,Nao,Nao,false,https://www.camara.leg.br/deputados/171623,https://www.camara.leg.br/internet/deputado/bandep/171623.jpg
220708,Gabriel Nunes,PSD,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/220708,https://www.camara.leg.br/internet/deputado/bandep/220708.jpg
74270,Gilberto Nascimento,PSD,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/74270,https://www.camara.leg.br/internet/deputado/bandep/74270.jpg
141450,Hugo Leal,PSD,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/141450,https://www.camara.leg.br/internet/deputado/bandep/141450.jpg
204508,Igor Timo,PSD,MG,Ausente,Sim,true,https://www.camara.leg.br/deputados/204508,https://www.camara.leg.br/internet/deputado/bandep/204508.jpg
98615,Ismael,PSD,SC,Sim,Sim,true,https://www.camara.leg.br/deputados/98615,https://www.camara.leg.br/internet/deputado/bandep/98615.jpg
215043,Josivaldo JP,PSD,MA,Sim,Sim,true,https://www.camara.leg.br/deputados/215043,https://www.camara.leg.br/internet/deputado/bandep/215043.jpg
74317,Júlio Cesar,PSD,PI,Sim,Sim,true,https://www.camara.leg.br/deputados/74317,https://www.camara.leg.br/internet/deputado/bandep/74317.jpg
204497,Júnior Ferrari,PSD,PA,Nao,Nao,false,https://www.camara.leg.br/deputados/204497,https://www.camara.leg.br/internet/deputado/bandep/204497.jpg
74856,Laura Carneiro,PSD,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/74856,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg
138286,Luciano Alves,PSD,PR,Nao,Nao,false,https://www.camara.leg.br/deputados/138286,https://www.camara.leg.br/internet/deputado/bandep/138286.jpg
220581,Luciano Amaral,PSD,AL,Sim,Sim,true,https://www.camara.leg.br/deputados/220581,https://www.camara.leg.br/internet/deputado/bandep/220581.jpg
204410,Luisa Canziani,PSD,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/204410,https://www.camara.leg.br/internet/deputado/bandep/204410.jpg
141487,Luiz Fernando Faria,PSD,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/141487,https://www.camara.leg.br/internet/deputado/bandep/141487.jpg
220658,Luiz Gastão,PSD,CE,Nao,Nao,false,https://www.camara.leg.br/deputados/220658,https://www.camara.leg.br/internet/deputado/bandep/220658.jpg
162332,Luiz Nishimori,PSD,PR,Nao,Nao,false,https://www.camara.leg.br/deputados/162332,https://www.camara.leg.br/internet/deputado/bandep/162332.jpg
204431,Marcos Aurélio Sampaio,PSD,PI,Sim,Sim,true,https://www.camara.leg.br/deputados/204431,https://www.camara.leg.br/internet/deputado/bandep/204431.jpg
178895,Misael Varella,PSD,MG,Sim,Ausente,true,https://www.camara.leg.br/deputados/178895,https://www.camara.leg.br/internet/deputado/bandep/178895.jpg
204573,Otto Alencar Filho,PSD,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/204573,https://www.camara.leg.br/internet/deputado/bandep/204573.jpg
220685,Paulo Litro,PSD,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/220685,https://www.camara.leg.br/internet/deputado/bandep/220685.jpg
74574,Paulo Magalhães,PSD,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/74574,https://www.camara.leg.br/internet/deputado/bandep/74574.jpg
122158,Pedro Paulo,PSD,RJ,Sim,Sim,true,https://www.camara.leg.br/deputados/122158,https://www.camara.leg.br/internet/deputado/bandep/122158.jpg
74084,Raimundo Santos,PSD,PA,Sim,Sim,true,https://www.camara.leg.br/deputados/74084,https://www.camara.leg.br/internet/deputado/bandep/74084.jpg
205865,Reinhold Stephanes,PSD,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/205865,https://www.camara.leg.br/internet/deputado/bandep/205865.jpg
175765,Ribamar Silva,PSD,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/175765,https://www.camara.leg.br/internet/deputado/bandep/175765.jpg
223128,Rodrigo Estacho,PSD,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/223128,https://www.camara.leg.br/internet/deputado/bandep/223128.jpg
204387,Sargento Fahur,PSD,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/204387,https://www.camara.leg.br/internet/deputado/bandep/204387.jpg
226837,Saulo Pedroso,PSD,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/226837,https://www.camara.leg.br/internet/deputado/bandep/226837.jpg
204557,Sidney Leite,PSD,AM,Nao,Nao,false,https://www.camara.leg.br/deputados/204557,https://www.camara.leg.br/internet/deputado/bandep/204557.jpg
92776,Stefano Aguiar,PSD,MG,Sim,Ausente,true,https://www.camara.leg.br/deputados/92776,https://www.camara.leg.br/internet/deputado/bandep/92776.jpg
220536,Zé Haroldo Cathedral,PSD,RR,Nao,Nao,false,https://www.camara.leg.br/deputados/220536,https://www.camara.leg.br/internet/deputado/bandep/220536.jpg
204560,Adolfo Viana,PSDB,BA,Sim,Sim,true,https://www.camara.leg.br/deputados/204560,https://www.camara.leg.br/internet/deputado/bandep/204560.jpg
74646,Aécio Neves,PSDB,MG,Nao,Nao,false,https://www.camara.leg.br/deputados/74646,https://www.camara.leg.br/internet/deputado/bandep/74646.jpg
204358,Beto Pereira,PSDB,MS,Sim,Sim,true,https://www.camara.leg.br/deputados/204358,https://www.camara.leg.br/internet/deputado/bandep/204358.jpg
220683,Beto Richa,PSDB,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/220683,https://www.camara.leg.br/internet/deputado/bandep/220683.jpg
204409,Daniel Trzeciak,PSDB,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/204409,https://www.camara.leg.br/internet/deputado/bandep/204409.jpg
178966,Geovania de Sá,PSDB,SC,Sim,Sim,true,https://www.camara.leg.br/deputados/178966,https://www.camara.leg.br/internet/deputado/bandep/178966.jpg
74374,Geraldo Resende,PSDB,MS,Nao,Nao,false,https://www.camara.leg.br/deputados/74374,https://www.camara.leg.br/internet/deputado/bandep/74374.jpg
220566,Lêda Borges,PSDB,GO,Sim,Sim,true,https://www.camara.leg.br/deputados/220566,https://www.camara.leg.br/internet/deputado/bandep/220566.jpg
204404,Lucas Redecker,PSDB,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/204404,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg
141516,Paulo Abi-Ackel,PSDB,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/141516,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg
220650,Paulo Alexandre Barbosa,PSDB,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/220650,https://www.camara.leg.br/internet/deputado/bandep/220650.jpg
178992,Vitor Lippi,PSDB,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/178992,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg
206018,Célia Xakriabá,PSOL,MG,Nao,Nao,false,https://www.camara.leg.br/deputados/206018,https://www.camara.leg.br/internet/deputado/bandep/206018.jpg
74171,Chico Alencar,PSOL,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/74171,https://www.camara.leg.br/internet/deputado/bandep/74171.jpg
220645,Erika Hilton,PSOL,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/220645,https://www.camara.leg.br/internet/deputado/bandep/220645.jpg
204407,Fernanda Melchionna,PSOL,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/204407,https://www.camara.leg.br/internet/deputado/bandep/204407.jpg
152605,Glauber Braga,PSOL,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/152605,https://www.camara.leg.br/internet/deputado/bandep/152605.jpg
220639,Guilherme Boulos,PSOL,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/220639,https://www.camara.leg.br/internet/deputado/bandep/220639.jpg
73531,Ivan Valente,PSOL,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/73531,https://www.camara.leg.br/internet/deputado/bandep/73531.jpg
74784,Luiza Erundina,PSOL,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/74784,https://www.camara.leg.br/internet/deputado/bandep/74784.jpg
220615,Pastor Henrique Vieira,PSOL,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/220615,https://www.camara.leg.br/internet/deputado/bandep/220615.jpg
233592,Paulo Lemos,PSOL,AP,Nao,Nao,false,https://www.camara.leg.br/deputados/233592,https://www.camara.leg.br/internet/deputado/bandep/233592.jpg
221338,Professora Luciene Cavalcante,PSOL,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/221338,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg
204535,Sâmia Bomfim,PSOL,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/204535,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg
204464,Talíria Petrone,PSOL,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/204464,https://www.camara.leg.br/internet/deputado/bandep/204464.jpg
220598,Tarcísio Motta,PSOL,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/220598,https://www.camara.leg.br/internet/deputado/bandep/220598.jpg
204495,Airton Faleiro,PT,PA,Sim,Nao,true,https://www.camara.leg.br/deputados/204495,https://www.camara.leg.br/internet/deputado/bandep/204495.jpg
204501,Alencar Santana,PT,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/204501,https://www.camara.leg.br/internet/deputado/bandep/204501.jpg
220554,Alexandre Lindenmeyer,PT,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/220554,https://www.camara.leg.br/internet/deputado/bandep/220554.jpg
221148,Alfredinho,PT,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/221148,https://www.camara.leg.br/internet/deputado/bandep/221148.jpg
220556,Ana Paula Lima,PT,SC,Nao,Nao,false,https://www.camara.leg.br/deputados/220556,https://www.camara.leg.br/internet/deputado/bandep/220556.jpg
220632,Ana Pimentel,PT,MG,Nao,Nao,false,https://www.camara.leg.br/deputados/220632,https://www.camara.leg.br/internet/deputado/bandep/220632.jpg
73433,Arlindo Chinaglia,PT,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/73433,https://www.camara.leg.br/internet/deputado/bandep/73433.jpg
73701,Benedita da Silva,PT,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/73701,https://www.camara.leg.br/internet/deputado/bandep/73701.jpg
160538,Bohn Gass,PT,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/160538,https://www.camara.leg.br/internet/deputado/bandep/160538.jpg
204426,Carlos Veras,PT,PE,Nao,Nao,false,https://www.camara.leg.br/deputados/204426,https://www.camara.leg.br/internet/deputado/bandep/204426.jpg
141398,Carlos Zarattini,PT,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/141398,https://www.camara.leg.br/internet/deputado/bandep/141398.jpg
220704,Carol Dartora,PT,PR,Nao,Ausente,false,https://www.camara.leg.br/deputados/220704,https://www.camara.leg.br/internet/deputado/bandep/220704.jpg
220629,Dandara,PT,MG,Nao,Ausente,false,https://www.camara.leg.br/deputados/220629,https://www.camara.leg.br/internet/deputado/bandep/220629.jpg
220565,Delegada Adriana Accorsi,PT,GO,Nao,Nao,false,https://www.camara.leg.br/deputados/220565,https://www.camara.leg.br/internet/deputado/bandep/220565.jpg
220553,Denise Pessôa,PT,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/220553,https://www.camara.leg.br/internet/deputado/bandep/220553.jpg
220671,Dilvanda Faro,PT,PA,Sim,Sim,true,https://www.camara.leg.br/deputados/220671,https://www.camara.leg.br/internet/deputado/bandep/220671.jpg
220602,Dimas Gadelha,PT,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/220602,https://www.camara.leg.br/internet/deputado/bandep/220602.jpg
220688,Dr. Francisco,PT,PI,Sim,Sim,true,https://www.camara.leg.br/deputados/220688,https://www.camara.leg.br/internet/deputado/bandep/220688.jpg
160575,Erika Kokay,PT,DF,Nao,Nao,false,https://www.camara.leg.br/deputados/160575,https://www.camara.leg.br/internet/deputado/bandep/160575.jpg
204445,Fernando Mineiro,PT,RN,Nao,Nao,false,https://www.camara.leg.br/deputados/204445,https://www.camara.leg.br/internet/deputado/bandep/204445.jpg
191923,Flávio Nogueira,PT,PI,Sim,Sim,true,https://www.camara.leg.br/deputados/191923,https://www.camara.leg.br/internet/deputado/bandep/191923.jpg
220700,Florentino Neto,PT,PI,Sim,Sim,true,https://www.camara.leg.br/deputados/220700,https://www.camara.leg.br/internet/deputado/bandep/220700.jpg
178873,Helder Salomão,PT,ES,Nao,Nao,false,https://www.camara.leg.br/deputados/178873,https://www.camara.leg.br/internet/deputado/bandep/178873.jpg
220696,Ivoneide Caetano,PT,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/220696,https://www.camara.leg.br/internet/deputado/bandep/220696.jpg
220527,Jack Rocha,PT,ES,Nao,Nao,false,https://www.camara.leg.br/deputados/220527,https://www.camara.leg.br/internet/deputado/bandep/220527.jpg
141456,Jilmar Tatto,PT,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/141456,https://www.camara.leg.br/internet/deputado/bandep/141456.jpg
178970,João Daniel,PT,SE,Nao,Nao,false,https://www.camara.leg.br/deputados/178970,https://www.camara.leg.br/internet/deputado/bandep/178970.jpg
178857,Jorge Solla,PT,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/178857,https://www.camara.leg.br/internet/deputado/bandep/178857.jpg
141470,José Guimarães,PT,CE,Nao,Ausente,false,https://www.camara.leg.br/deputados/141470,https://www.camara.leg.br/internet/deputado/bandep/141470.jpg
209189,Joseildo Ramos,PT,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/209189,https://www.camara.leg.br/internet/deputado/bandep/209189.jpg
74141,Josias Gomes,PT,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/74141,https://www.camara.leg.br/internet/deputado/bandep/74141.jpg
220640,Juliana Cardoso,PT,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/220640,https://www.camara.leg.br/internet/deputado/bandep/220640.jpg
162067,Kiko Celeguim,PT,SP,Sim,Sim,true,https://www.camara.leg.br/deputados/162067,https://www.camara.leg.br/internet/deputado/bandep/162067.jpg
231911,Lenir de Assis,PT,PR,Nao,Nao,false,https://www.camara.leg.br/deputados/231911,https://www.camara.leg.br/internet/deputado/bandep/231911.jpg
74156,Leonardo Monteiro,PT,MG,Sim,Nao,true,https://www.camara.leg.br/deputados/74156,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg
74858,Lindbergh Farias,PT,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/74858,https://www.camara.leg.br/internet/deputado/bandep/74858.jpg
74041,Luiz Couto,PT,PB,Nao,Nao,false,https://www.camara.leg.br/deputados/74041,https://www.camara.leg.br/internet/deputado/bandep/74041.jpg
178866,Luizianne Lins,PT,CE,Nao,Ausente,false,https://www.camara.leg.br/deputados/178866,https://www.camara.leg.br/internet/deputado/bandep/178866.jpg
160535,Marcon,PT,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/160535,https://www.camara.leg.br/internet/deputado/bandep/160535.jpg
74398,Maria do Rosário,PT,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/74398,https://www.camara.leg.br/internet/deputado/bandep/74398.jpg
188097,Merlong Solano,PT,PI,Sim,Sim,true,https://www.camara.leg.br/deputados/188097,https://www.camara.leg.br/internet/deputado/bandep/188097.jpg
171786,Miguel Ângelo,PT,MG,Ausente,Nao,false,https://www.camara.leg.br/deputados/171786,https://www.camara.leg.br/internet/deputado/bandep/171786.jpg
204453,Natália Bonavides,PT,RN,Nao,Nao,false,https://www.camara.leg.br/deputados/204453,https://www.camara.leg.br/internet/deputado/bandep/204453.jpg
178986,Nilto Tatto,PT,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/178986,https://www.camara.leg.br/internet/deputado/bandep/178986.jpg
74159,Odair Cunha,PT,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/74159,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg
160556,Padre João,PT,MG,Nao,Nao,false,https://www.camara.leg.br/deputados/160556,https://www.camara.leg.br/internet/deputado/bandep/160556.jpg
74160,Patrus Ananias,PT,MG,Nao,Nao,false,https://www.camara.leg.br/deputados/74160,https://www.camara.leg.br/internet/deputado/bandep/74160.jpg
171617,Paulão,PT,AL,Nao,Nao,false,https://www.camara.leg.br/deputados/171617,https://www.camara.leg.br/internet/deputado/bandep/171617.jpg
204492,Paulo Guedes,PT,MG,Sim,Sim,true,https://www.camara.leg.br/deputados/204492,https://www.camara.leg.br/internet/deputado/bandep/204492.jpg
74400,Paulo Pimenta,PT,RS,Nao,Nao,false,https://www.camara.leg.br/deputados/74400,https://www.camara.leg.br/internet/deputado/bandep/74400.jpg
160604,Pedro Uczai,PT,SC,Nao,Nao,false,https://www.camara.leg.br/deputados/160604,https://www.camara.leg.br/internet/deputado/bandep/160604.jpg
74161,Reginaldo Lopes,PT,MG,Nao,Nao,false,https://www.camara.leg.br/deputados/74161,https://www.camara.leg.br/internet/deputado/bandep/74161.jpg
220606,Reimont,PT,RJ,Nao,Nao,false,https://www.camara.leg.br/deputados/220606,https://www.camara.leg.br/internet/deputado/bandep/220606.jpg
204480,Rogério Correia,PT,MG,Nao,Nao,false,https://www.camara.leg.br/deputados/204480,https://www.camara.leg.br/internet/deputado/bandep/204480.jpg
74371,Rubens Otoni,PT,GO,Nao,Nao,false,https://www.camara.leg.br/deputados/74371,https://www.camara.leg.br/internet/deputado/bandep/74371.jpg
178887,Rubens Pereira Júnior,PT,MA,Nao,Nao,false,https://www.camara.leg.br/deputados/178887,https://www.camara.leg.br/internet/deputado/bandep/178887.jpg
73604,Rui Falcão,PT,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/73604,https://www.camara.leg.br/internet/deputado/bandep/73604.jpg
220682,Tadeu Veneri,PT,PR,Nao,Nao,false,https://www.camara.leg.br/deputados/220682,https://www.camara.leg.br/internet/deputado/bandep/220682.jpg
160610,Valmir Assunção,PT,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/160610,https://www.camara.leg.br/internet/deputado/bandep/160610.jpg
74376,Vander Loubet,PT,MS,Nao,Nao,false,https://www.camara.leg.br/deputados/74376,https://www.camara.leg.br/internet/deputado/bandep/74376.jpg
74283,Vicentinho,PT,SP,Nao,Nao,false,https://www.camara.leg.br/deputados/74283,https://www.camara.leg.br/internet/deputado/bandep/74283.jpg
160569,Waldenor Pereira,PT,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/160569,https://www.camara.leg.br/internet/deputado/bandep/160569.jpg
224333,Welter,PT,PR,Nao,Nao,false,https://www.camara.leg.br/deputados/224333,https://www.camara.leg.br/internet/deputado/bandep/224333.jpg
204559,Zé Neto,PT,BA,Nao,Nao,false,https://www.camara.leg.br/deputados/204559,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg
178927,Aliel Machado,PV,PR,Sim,Sim,true,https://www.camara.leg.br/deputados/178927,https://www.camara.leg.br/internet/deputado/bandep/178927.jpg
